,phone_num
23515,01040697850
23516,01001979481
23517,01036485397
23518,01006459470
23519,01051399742
23520,01018601270
23521,01057836235
23522,01026801283
23523,01043190238
23524,01095818570
23525,01038615874
23526,01046200386
23527,01017549482
23528,01053042817
23529,01014539461
23530,01052794378
23531,01067930714
23532,01019459405
23533,01032672653
23534,01007459378
23535,01009121895
23536,01026951435
23537,01014264701
23538,01065834702
23539,01090838573
23540,01010380987
23541,01043786219
23542,01005297163
23543,01003265249
23544,01007239856
23545,01062743816
23546,01030925381
23547,01007310245
23548,01043028972
23549,01023070472
23550,01054978349
23551,01035246204
23552,01008729102
23553,01062101027
23554,01078438172
23555,01004754082
23556,01089521486
23557,01089301960
23558,01093757569
23559,01027931986
23560,01005137651
23561,01063099314
23562,01060957562
23563,01061473607
23564,01027436470
23565,01001986201
23566,01017387309
23567,01086479846
23568,01038758476
23569,01043256523
23570,01038062453
23571,01047586073
23572,01042598069
23573,01037951723
23574,01085625017
23575,01005465612
23576,01093028963
23577,01062532193
23578,01029607056
23579,01063508637
23580,01067312370
23581,01067927402
23582,01083671609
23583,01005789382
23584,01002516809
23585,01065045391
23586,01076091824
23587,01056912450
23588,01030977084
23589,01032512740
23590,01016977126
23591,01001643728
23592,01083106390
23593,01075642709
23594,01037611765
23595,01095478045
23596,01067191756
23597,01051938312
23598,01023102659
23599,01096839620
23600,01069702704
23601,01052746580
23602,01073083671
23603,01050294297
23604,01037693724
23605,01071961934
23606,01039844180
23607,01083416954
23608,01008974725
23609,01021597302
23610,01079017284
23611,01063285618
23612,01041933749
23613,01082958659
23614,01038592081
23615,01096825289
23616,01096502516
23617,01018259673
23618,01001939570
23619,01092046735
23620,01084275840
23621,01007466531
23622,01031056472
23623,01079100729
23624,01050717685
23625,01094035132
23626,01071626314
23627,01008975271
23628,01005196402
23629,01072800218
23630,01086749715
23631,01052102314
23632,01080357361
23633,01092164319
23634,01086325370
23635,01062932057
23636,01062137468
23637,01058726071
23638,01037583891
23639,01058742473
23640,01068904510
23641,01020978962
23642,01065794902
23643,01089507246
23644,01050711460
23645,01094530816
23646,01048173956
23647,01017455219
23648,01029316925
23649,01004539830
23650,01071544690
23651,01062796873
23652,01013576785
23653,01098314752
23654,01051345120
23655,01012740865
23656,01091485123
23657,01034177328
23658,01096878163
23659,01005283465
23660,01091022671
23661,01007855698
23662,01031581246
23663,01069801935
23664,01040272893
23665,01034191420
23666,01034984913
23667,01087513947
23668,01031507158
23669,01090137963
23670,01083271820
23671,01036480193
23672,01067524159
23673,01092566035
23674,01042366532
23675,01092570217
23676,01039258795
23677,01069030854
23678,01014869418
23679,01065899657
23680,01087607612
23681,01014788056
23682,01094265703
23683,01098044137
23684,01069034926
23685,01029037982
23686,01067394275
23687,01017432083
23688,01085424382
23689,01091752973
23690,01007217902
23691,01083146024
23692,01089037864
23693,01064733946
23694,01060243249
23695,01082569302
23696,01082962456
23697,01069209543
23698,01048734369
23699,01031808910
23700,01036789817
23701,01052031897
23702,01005795674
23703,01056232801
23704,01010725907
23705,01037841469
23706,01079514365
23707,01067148964
23708,01081563054
23709,01034950427
23710,01016426813
23711,01030790427
23712,01095872341
23713,01082051596
23714,01027019864
23715,01094321463
23716,01062585182
23717,01037906814
23718,01049684653
23719,01010829064
23720,01064531928
23721,01036923946
23722,01091208249
23723,01058603451
23724,01085911389
23725,01002458201
23726,01020636837
23727,01097131325
23728,01092763480
23729,01086510319
23730,01093861347
23731,01024639082
23732,01083171726
23733,01032470935
23734,01003954029
23735,01078013271
23736,01007360675
23737,01034794328
23738,01051486510
23739,01085910436
23740,01089514107
23741,01059823671
23742,01028465036
23743,01070351072
23744,01065317406
23745,01051088609
23746,01073165317
23747,01094633189
23748,01018591347
23749,01087600469
23750,01026858234
23751,01080392139
23752,01015602903
23753,01062437042
23754,01040656890
23755,01060923596
23756,01009651394
23757,01047208520
23758,01004955076
23759,01008628196
23760,01058376957
23761,01073183948
23762,01032571472
23763,01063150275
23764,01002862934
23765,01091582534
23766,01008639725
23767,01021807641
23768,01098202796
23769,01007694978
23770,01080538517
23771,01073949371
23772,01035892504
23773,01050914568
23774,01067340418
23775,01019647615
23776,01089538396
23777,01042850852
23778,01017459053
23779,01076837084
23780,01051862875
23781,01076401647
23782,01012393756
23783,01058376315
23784,01087403752
23785,01093019184
23786,01030261234
23787,01010626473
23788,01075121743
23789,01059788137
23790,01092436798
23791,01020535301
23792,01093742065
23793,01065929380
23794,01047892185
23795,01096247952
23796,01004797562
23797,01032611403
23798,01018726417
23799,01047313502
23800,01072062105
23801,01061727519
23802,01046909431
23803,01051422890
23804,01071836827
23805,01080746940
23806,01095611852
23807,01025481549
23808,01083201839
23809,01043766324
23810,01041937893
23811,01030243846
23812,01012045193
23813,01067305061
23814,01021764973
23815,01056319435
23816,01005610318
23817,01064298623
23818,01073863270
23819,01050724568
23820,01081320839
23821,01006422851
23822,01058240314
23823,01010343075
23824,01097642376
23825,01083921534
23826,01035124935
23827,01025015630
23828,01050798245
23829,01030953594
23830,01004634653
23831,01062853492
23832,01064351709
23833,01024986073
23834,01014095420
23835,01092484093
23836,01010652167
23837,01051471240
23838,01019049674
23839,01059203925
23840,01060594350
23841,01073564380
23842,01075184826
23843,01026419617
23844,01095466230
23845,01046370425
23846,01091281980
23847,01009568590
23848,01074927316
23849,01094056798
23850,01078429507
23851,01094603456
23852,01047162951
23853,01083493587
23854,01023867842
23855,01037415037
23856,01007929734
23857,01034596807
23858,01045915273
23859,01031065276
23860,01091388046
23861,01089427802
23862,01032741852
23863,01072365173
23864,01002347842
23865,01005620265
23866,01031923248
23867,01007192508
23868,01094577594
23869,01074120841
23870,01054926478
23871,01010845782
23872,01032904869
23873,01059489501
23874,01035810369
23875,01061740167
23876,01092634703
23877,01025303257
23878,01015649547
23879,01065748635
23880,01041095130
23881,01028053107
23882,01046933504
23883,01086037832
23884,01094103518
23885,01096280813
23886,01031761495
23887,01084931259
23888,01031879240
23889,01082474071
23890,01050216057
23891,01065934305
23892,01005431472
23893,01098562071
23894,01012403278
23895,01095264360
23896,01059625869
23897,01010780819
23898,01010929263
23899,01048953046
23900,01023163062
23901,01043108531
23902,01051439613
23903,01023173906
23904,01002157163
23905,01027395348
23906,01028063870
23907,01060931084
23908,01021565069
23909,01045260369
23910,01023671347
23911,01064090632
23912,01090457945
23913,01007130128
23914,01028053645
23915,01008741245
23916,01043867806
23917,01086256189
23918,01092846782
23919,01072957085
23920,01081560497
23921,01040730163
23922,01091722409
23923,01098619658
23924,01074892963
23925,01001977651
23926,01037542560
23927,01008135274
23928,01068121035
23929,01040531623
23930,01038547916
23931,01093251647
23932,01062493987
23933,01068014108
23934,01012766294
23935,01069242654
23936,01060714723
23937,01045022641
23938,01057412539
23939,01082301380
23940,01016974395
23941,01048716937
23942,01096172160
23943,01078490364
23944,01063795401
23945,01078310149
23946,01026454851
23947,01059148539
23948,01074591275
23949,01045263285
23950,01076943840
23951,01064288751
23952,01028615708
23953,01095365718
23954,01073945216
23955,01003462304
23956,01008756928
23957,01021597854
23958,01085793094
23959,01036482609
23960,01035920625
23961,01096408793
23962,01029040627
23963,01097045913
23964,01063549732
23965,01096343187
23966,01038654369
23967,01009271275
23968,01013041632
23969,01059267261
23970,01017929647
23971,01063798219
23972,01019828693
23973,01051045270
23974,01050642693
23975,01058340145
23976,01035216342
23977,01053923208
23978,01076294651
23979,01037088362
23980,01015678671
23981,01031296310
23982,01006248769
23983,01010432591
23984,01021836718
23985,01057816812
23986,01015644053
23987,01020648591
23988,01070135243
23989,01048702658
23990,01010477310
23991,01005471849
23992,01093270915
23993,01034500634
23994,01004161748
23995,01053841542
23996,01005822639
23997,01086508041
23998,01095314103
23999,01034152461
24000,01029350732
24001,01007216594
24002,01004371470
24003,01029363947
24004,01006215480
24005,01094026382
24006,01047517601
24007,01008252614
24008,01098423714
24009,01061252059
24010,01075965342
24011,01032950478
24012,01047155290
24013,01081201759
24014,01096144031
24015,01063974810
24016,01021501495
24017,01062486073
24018,01061453412
24019,01087521975
24020,01030890964
24021,01090282971
24022,01082499504
24023,01059738945
24024,01092435674
24025,01074928432
24026,01045716408
24027,01020650682
24028,01032976802
24029,01028375730
24030,01001966547
24031,01041257612
24032,01010548726
24033,01051839014
24034,01012493501
24035,01076580215
24036,01060943024
24037,01045620935
24038,01037860841
24039,01018506845
24040,01064176598
24041,01021087528
24042,01025044756
24043,01063292079
24044,01096854982
24045,01085210724
24046,01053702314
24047,01005196539
24048,01040793746
24049,01049572476
24050,01024098139
24051,01093606172
24052,01050120497
24053,01028630157
24054,01067094725
24055,01092600314
24056,01080296512
24057,01079618732
24058,01059231432
24059,01026789825
24060,01039086458
24061,01074517901
24062,01027350692
24063,01049864982
24064,01050747412
24065,01026846051
24066,01075249831
24067,01075310547
24068,01085614893
24069,01072088126
24070,01015099324
24071,01082532163
24072,01004318130
24073,01028973617
24074,01016382573
24075,01085741269
24076,01093787253
24077,01019461206
24078,01081294938
24079,01002494975
24080,01054815814
24081,01079235148
24082,01038274095
24083,01020370613
24084,01065405970
24085,01061420684
24086,01093265492
24087,01062871805
24088,01039804081
24089,01065129431
24090,01075927609
24091,01036278016
24092,01024899081
24093,01073128362
24094,01095677234
24095,01028090869
24096,01035894187
24097,01068495481
24098,01068239810
24099,01062574061
24100,01034915029
24101,01009379428
24102,01069088126
24103,01068933521
24104,01085297841
24105,01003275462
24106,01026755079
24107,01057307381
24108,01086494830
24109,01094819740
24110,01052987369
24111,01012530462
24112,01013560961
24113,01034264769
24114,01018942974
24115,01054207029
24116,01030129470
24117,01041671756
24118,01078321439
24119,01052405281
24120,01031425690
24121,01060450824
24122,01016726702
24123,01038955304
24124,01071023427
24125,01023864237
24126,01040871685
24127,01039625128
24128,01031455342
24129,01070589738
24130,01082575806
24131,01068504250
24132,01059870394
24133,01086141678
24134,01061893458
24135,01014952867
24136,01059633297
24137,01092656398
24138,01095417614
24139,01073283276
24140,01079840814
24141,01068242098
24142,01075814063
24143,01049582835
24144,01007453860
24145,01008163605
24146,01060247108
24147,01090751382
24148,01057807015
24149,01031481837
24150,01052314526
24151,01020914718
24152,01064127501
24153,01072049247
24154,01079038126
24155,01043670983
24156,01028166431
24157,01015627028
24158,01039850931
24159,01049608209
24160,01017654238
24161,01091678329
24162,01061529785
24163,01045937416
24164,01092419541
24165,01002616351
24166,01091306420
24167,01058303976
24168,01071386185
24169,01093180361
24170,01037681342
24171,01057833740
24172,01072810683
24173,01031545209
24174,01057310935
24175,01012469132
24176,01039849803
24177,01082652761
24178,01084538716
24179,01037907250
24180,01019578426
24181,01058796403
24182,01061576159
24183,01075899138
24184,01097517396
24185,01013588154
24186,01074950985
24187,01019364291
24188,01003755941
24189,01080190514
24190,01094851286
24191,01045634297
24192,01068190216
24193,01048195026
24194,01089361654
24195,01047299860
24196,01015935843
24197,01007539071
24198,01081599214
24199,01018206094
24200,01065188263
24201,01058900852
24202,01008499864
24203,01016935402
24204,01084938023
24205,01087052906
24206,01086953298
24207,01020483948
24208,01087169326
24209,01007511893
24210,01012369812
24211,01010541037
24212,01073211608
24213,01042132983
24214,01031821804
24215,01056487031
24216,01009144917
24217,01098039265
24218,01095688496
24219,01074932451
24220,01081234172
24221,01070920964
24222,01098013287
24223,01090325963
24224,01052731805
24225,01081303956
24226,01074015234
24227,01002530146
24228,01047296734
24229,01015982087
24230,01008573450
24231,01061278624
24232,01028533945
24233,01050920328
24234,01002846357
24235,01091360635
24236,01026983254
24237,01069370928
24238,01028942864
24239,01065841934
24240,01005417634
24241,01013267823
24242,01024931964
24243,01029746978
24244,01047133789
24245,01024372490
24246,01053484018
24247,01039176249
24248,01010533279
24249,01041624192
24250,01020178260
24251,01098047654
24252,01060398154
24253,01023458790
24254,01018705926
24255,01062177891
24256,01039081097
24257,01043900186
24258,01069573460
24259,01028703749
24260,01045170451
24261,01061944213
24262,01016031674
24263,01071050135
24264,01093677364
24265,01056121673
